geneid,GOid
Tatro_006199-T1,GO:0055085;GO:0016020;GO:0006810;GO:0005215;GO:0006811
Tatro_006933-T1,GO:0016992;GO:0051536;GO:0051539;GO:0003824;GO:0009107
Tatro_002477-T1,GO:0003924;GO:0005525
Tatro_006343-T1,GO:0005515
Tatro_007962-T1,GO:0003824;GO:0008152
Tatro_002130-T1,GO:0003755;GO:0003676;GO:0006457;GO:0000413;GO:0000166
Tatro_001311-T1,GO:0005506;GO:0004497;GO:0055114;GO:0020037;GO:0016705
Tatro_004244-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_008277-T1,GO:0006450
Tatro_011279-T1,GO:0005515
Tatro_000289-T1,GO:0004019;GO:0005525;GO:0006164
Tatro_004744-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_006291-T1,GO:0005515;GO:0006629;GO:0007165;GO:0035556;GO:0004435;GO:0008081
Tatro_005813-T1,GO:0005524;GO:0003676
Tatro_011748-T1,GO:0003824;GO:0008152
Tatro_011397-T1,GO:0005515
Tatro_005933-T1,GO:0009254;GO:0005524;GO:0006040;GO:0016773
Tatro_010708-T1,GO:0000784;GO:0003677;GO:0000723
Tatro_004113-T1,GO:0005515
Tatro_003331-T1,GO:0005515
Tatro_002644-T1,GO:0005515
Tatro_002995-T1,GO:0003677
Tatro_006331-T1,GO:0051539;GO:0009085;GO:0008152;GO:0004409
Tatro_010464-T1,GO:0004609;GO:0008654
Tatro_006612-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005702-T1,GO:0006508;GO:0004190
Tatro_001895-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_006220-T1,GO:0003824;GO:0005515;GO:0009116
Tatro_002765-T1,GO:0055114;GO:0016491
Tatro_006654-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_005958-T1,GO:0030976;GO:0000287;GO:0003824
Tatro_008789-T1,GO:0004674;GO:0004672;GO:0006468;GO:0005524
Tatro_010766-T1,GO:0006281;GO:0003824;GO:0006284;GO:0051539;GO:0016787
Tatro_002282-T1,GO:0016021;GO:0055085
Tatro_002214-T1,GO:0000145;GO:0006904
Tatro_003395-T1,GO:0005509;GO:0055085;GO:0016020
Tatro_000485-T1,GO:0045892;GO:0010181;GO:0016491
Tatro_008059-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_011011-T1,GO:0008483;GO:0004141;GO:0003824;GO:0000287;GO:0009102;GO:0030170;GO:0005524
Tatro_009510-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_009393-T1,GO:0004332;GO:0003824;GO:0016832;GO:0008270;GO:0006096;GO:0005975
Tatro_000827-T1,GO:0050660;GO:0016627;GO:0055114;GO:0008152;GO:0003995
Tatro_006209-T1,GO:0046872;GO:0003676;GO:0000166
Tatro_002994-T1,GO:0005524;GO:0003676
Tatro_004695-T1,GO:0005515
Tatro_002229-T1,GO:0006351;GO:0003677;GO:0003899
Tatro_006474-T1,GO:0003934;GO:0046654;GO:0005737
Tatro_004973-T1,GO:0004871;GO:0031683;GO:0001664;GO:0005525;GO:0007186;GO:0003924;GO:0007165;GO:0007189;GO:0019001
Tatro_003276-T1,GO:0003873;GO:0003824;GO:0006003;GO:0005524;GO:0006000;GO:0008152
Tatro_008641-T1,GO:0004751;GO:0009052
Tatro_000878-T1,GO:0005515;GO:0005634;GO:0006355;GO:0008270;GO:0000981;GO:0042981
Tatro_003943-T1,GO:0008565;GO:0015031;GO:0006810
Tatro_004967-T1,GO:0006355;GO:0008270;GO:0003700;GO:0043565
Tatro_000166-T1,GO:0003824;GO:0016829;GO:0008152
Tatro_002353-T1,GO:0006508;GO:0008234
Tatro_009143-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_008654-T1,GO:0005515
Tatro_008773-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005710-T1,GO:0005488;GO:0003723
Tatro_011773-T1,GO:0051287;GO:0055114;GO:0008152;GO:0016616
Tatro_011331-T1,GO:0005515;GO:0043531
Tatro_009390-T1,GO:0005515
Tatro_009294-T1,GO:0016491;GO:0008152
Tatro_009123-T1,GO:0005515;GO:0005737
Tatro_001997-T1,GO:0055114;GO:0016491
Tatro_000271-T1,GO:0055114;GO:0016491
Tatro_002789-T1,GO:0004831;GO:0006437;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0000166
Tatro_008908-T1,GO:0009055;GO:0020037
Tatro_011318-T1,GO:0005515;GO:0005488;GO:0003723
Tatro_011786-T1,GO:0005525;GO:0005622;GO:0007264;GO:0015031
Tatro_005827-T1,GO:0003824;GO:0016832;GO:0008152;GO:0005975
Tatro_009696-T1,GO:0003677;GO:0043565
Tatro_008381-T1,GO:0016021;GO:0055085
Tatro_004469-T1,GO:0006351;GO:0003677;GO:0003899
Tatro_009567-T1,GO:0003677;GO:0006281;GO:0005634;GO:0003676;GO:0006260;GO:0006310
Tatro_006374-T1,GO:0006886;GO:0016788;GO:0006505
Tatro_011606-T1,GO:0016773;GO:0005488
Tatro_003511-T1,GO:0003824;GO:0009116
Tatro_004265-T1,GO:0006886;GO:0008536;GO:0005488
Tatro_000130-T1,GO:0003755;GO:0006457;GO:0000413
Tatro_002530-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_010096-T1,GO:0030248;GO:0005975;GO:0004553;GO:0005576
Tatro_000213-T1,GO:0005515;GO:0006355;GO:0008270;GO:0003700;GO:0043565
Tatro_008032-T1,GO:0005515;GO:0004540;GO:0004672;GO:0006468;GO:0005524;GO:0006397
Tatro_010518-T1,GO:0016597;GO:0051287;GO:0055114;GO:0008152;GO:0016616
Tatro_011515-T1,GO:0045735
Tatro_000360-T1,GO:0016021;GO:0055085
Tatro_006415-T1,GO:0016021;GO:0055085;GO:0022857
Tatro_008603-T1,GO:0030145
Tatro_008323-T1,GO:0032012;GO:0005488;GO:0005086
Tatro_006715-T1,GO:0006508;GO:0004190
Tatro_003935-T1,GO:0007018;GO:0008017;GO:0003777;GO:0005524
Tatro_005644-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_008656-T1,GO:0035091
Tatro_011631-T1,GO:0005515;GO:0007165;GO:0004672;GO:0006468;GO:0005524
Tatro_002396-T1,GO:0005515
Tatro_009725-T1,GO:0046872;GO:0003676
Tatro_011954-T1,GO:0016787;GO:0046872;GO:0003993
Tatro_006557-T1,GO:0003700;GO:0006355;GO:0043565
Tatro_004497-T1,GO:0006432;GO:0000049;GO:0004826;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0043039;GO:0000166
Tatro_001940-T1,GO:0003824;GO:0009116
Tatro_007793-T1,GO:0005515
Tatro_006621-T1,GO:0016226;GO:0051539
Tatro_009937-T1,GO:0005515;GO:0006546;GO:0004047
Tatro_008364-T1,GO:0016746;GO:0008152
Tatro_007430-T1,GO:0016272;GO:0006457;GO:0051082
Tatro_000559-T1,GO:0046872
Tatro_008914-T1,GO:0006470;GO:0005622;GO:0000087;GO:0004725
Tatro_002437-T1,GO:0006412;GO:0005840;GO:0003735
Tatro_003700-T1,GO:0005515;GO:0005524;GO:0003676
Tatro_011978-T1,GO:0016491
Tatro_005680-T1,GO:0009113;GO:0009116;GO:0004044
Tatro_007847-T1,GO:0003824
Tatro_001009-T1,GO:0005515
Tatro_009422-T1,GO:0016829;GO:0003824;GO:0005975;GO:0016837;GO:0005576;GO:0030246
Tatro_006854-T1,GO:0016887;GO:0055085;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_006322-T1,GO:0008483;GO:0003824;GO:0009448;GO:0030170;GO:0003867
Tatro_008178-T1,GO:0045454;GO:0006749;GO:0016491;GO:0050660;GO:0055114;GO:0050661;GO:0004362;GO:0016668
Tatro_003998-T1,GO:0005524;GO:0051082;GO:0006457
Tatro_003972-T1,GO:0004055;GO:0006526;GO:0005524
Tatro_000241-T1,GO:0006807;GO:0043419;GO:0009039;GO:0016787;GO:0016151;GO:0016810
Tatro_007876-T1,GO:0003824;GO:0030246;GO:0005975
Tatro_011730-T1,GO:0003824;GO:0008152
Tatro_006767-T1,GO:0005515
Tatro_005784-T1,GO:0003677;GO:0006351;GO:0005634;GO:0005665;GO:0003899
Tatro_003404-T1,GO:0015629;GO:0030833;GO:0034314;GO:0005885
Tatro_011443-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_000644-T1,GO:0005515
Tatro_005443-T1,GO:0005515
Tatro_004196-T1,GO:0003676;GO:0000166
Tatro_003333-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_001372-T1,GO:0016491;GO:0008152
Tatro_007481-T1,GO:0005506;GO:0004497;GO:0055114;GO:0020037;GO:0016705
Tatro_001635-T1,GO:0055114;GO:0016491
Tatro_000934-T1,GO:0005515
Tatro_008825-T1,GO:0015631;GO:0007021;GO:0051082
Tatro_001528-T1,GO:0003824
Tatro_010592-T1,GO:0003677
Tatro_009216-T1,GO:0005515;GO:0005634;GO:0006355
Tatro_002653-T1,GO:0006744;GO:0010181;GO:0016831;GO:0016491;GO:0055114;GO:0005886
Tatro_008698-T1,GO:0005515
Tatro_010910-T1,GO:0006807;GO:0016810
Tatro_005482-T1,GO:0005509;GO:0005515
Tatro_009092-T1,GO:0016310;GO:0016772
Tatro_006419-T1,GO:0005515
Tatro_005167-T1,GO:0006013;GO:0015923;GO:0003824;GO:0004559;GO:0008270;GO:0005975;GO:0004553;GO:0030246
Tatro_011467-T1,GO:0055085
Tatro_008009-T1,GO:0055085
Tatro_011658-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_010016-T1,GO:0003676;GO:0000166
Tatro_008716-T1,GO:0005515
Tatro_000728-T1,GO:0005515;GO:0008270
Tatro_009782-T1,GO:0006629;GO:0008081
Tatro_004051-T1,GO:0003743;GO:0003723;GO:0006413
Tatro_011060-T1,GO:0008237;GO:0006508;GO:0004222
Tatro_011082-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_006880-T1,GO:0070403
Tatro_007313-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0016021
Tatro_001155-T1,GO:0005622;GO:0006810
Tatro_004654-T1,GO:0055114;GO:0016491
Tatro_009662-T1,GO:0006099;GO:0051539;GO:0003994;GO:0008152
Tatro_008651-T1,GO:0005509;GO:0005515;GO:0003779
Tatro_002520-T1,GO:0008080
Tatro_008414-T1,GO:0019310;GO:0005506;GO:0055114;GO:0005737;GO:0050113
Tatro_002505-T1,GO:0032865;GO:0007005
Tatro_003046-T1,GO:0015171;GO:0016020;GO:0003333
Tatro_011225-T1,GO:0005515
Tatro_009985-T1,GO:0005732;GO:0005634;GO:0006364;GO:0034457
Tatro_005714-T1,GO:0006810;GO:0005622;GO:0003676;GO:0000166
Tatro_002524-T1,GO:0006508;GO:0004252
Tatro_008974-T1,GO:0003677;GO:0006355
Tatro_011947-T1,GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_002733-T1,GO:0055114;GO:0016491
Tatro_003254-T1,GO:0006807;GO:0015930;GO:0010181;GO:0051536;GO:0003824;GO:0006537;GO:0005506;GO:0016491;GO:0050660;GO:0055114;GO:0008152;GO:0016638;GO:0016040;GO:0045181;GO:0016639
Tatro_004690-T1,GO:0055114;GO:0016491
Tatro_008050-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_009331-T1,GO:0004553;GO:0005975
Tatro_003625-T1,GO:0000287;GO:0008897
Tatro_001508-T1,GO:0016021;GO:0055085
Tatro_002423-T1,GO:0030145;GO:0004177
Tatro_004383-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_001955-T1,GO:0016579;GO:0036459;GO:0006511
Tatro_005430-T1,GO:0005515
Tatro_003011-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_009769-T1,GO:0055114;GO:0016491
Tatro_006744-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_010198-T1,GO:0016021;GO:0055085
Tatro_006670-T1,GO:0003824;GO:0008484;GO:0008152
Tatro_007323-T1,GO:0006508;GO:0004252;GO:0008236
Tatro_000921-T1,GO:0003682;GO:0008168
Tatro_005973-T1,GO:0055114;GO:0016491
Tatro_003094-T1,GO:0046872;GO:0003676
Tatro_009358-T1,GO:0016787
Tatro_003486-T1,GO:0010181;GO:0008137;GO:0051539;GO:0051287;GO:0055114;GO:0016651
Tatro_006707-T1,GO:0016887;GO:0055085;GO:0016020;GO:0006810;GO:0005215;GO:0006814;GO:0005524;GO:0042626;GO:0016021
Tatro_003720-T1,GO:0016787
Tatro_008518-T1,GO:0006066;GO:0004026
Tatro_002581-T1,GO:0006412;GO:0005840;GO:0003735
Tatro_003793-T1,GO:0005622;GO:0003779;GO:0071933;GO:0034316
Tatro_001710-T1,GO:0006508;GO:0004252
Tatro_010634-T1,GO:0004823;GO:0006418;GO:0005524;GO:0004812;GO:0006429;GO:0002161;GO:0000166
Tatro_006161-T1,GO:0009058;GO:0016833
Tatro_002507-T1,GO:0016491;GO:0008152
Tatro_010516-T1,GO:0005515
Tatro_004705-T1,GO:0016021
Tatro_008556-T1,GO:0010181;GO:0003824;GO:0016491;GO:0055114
Tatro_009031-T1,GO:0016491;GO:0008152
Tatro_002509-T1,GO:0005515
Tatro_010073-T1,GO:0005515
Tatro_000667-T1,GO:0016817;GO:0005524
Tatro_001744-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_011951-T1,GO:0003824
Tatro_010146-T1,GO:0016491;GO:0008152
Tatro_002714-T1,GO:0003824
Tatro_002615-T1,GO:0016620;GO:0006526;GO:0051287;GO:0055114;GO:0003942
Tatro_008874-T1,GO:0005515;GO:0051028;GO:0005634
Tatro_003628-T1,GO:0046872;GO:0003676
Tatro_010015-T1,GO:0046872;GO:0003677;GO:0006351;GO:0005634;GO:0008270;GO:0003676
Tatro_010945-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_001264-T1,GO:0055114;GO:0016491
Tatro_004633-T1,GO:0006508;GO:0004252
Tatro_007469-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_010007-T1,GO:0005515
Tatro_011513-T1,GO:0031177;GO:0016740;GO:0003824;GO:0016491;GO:0055114;GO:0008152
Tatro_004206-T1,GO:0016021;GO:0055085
Tatro_009767-T1,GO:0016747
Tatro_005993-T1,GO:0016020;GO:0006508;GO:0004252;GO:0005618
Tatro_006152-T1,GO:0005509;GO:0055085;GO:0016020
Tatro_002540-T1,GO:0016810
Tatro_008780-T1,GO:0070403
Tatro_002694-T1,GO:0006730;GO:0004089;GO:0008270
Tatro_011180-T1,GO:0003824;GO:0009116
Tatro_004168-T1,GO:0016491;GO:0008152
Tatro_004227-T1,GO:0006886;GO:0006913;GO:0016020;GO:0005525;GO:0003924;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_010519-T1,GO:0006412;GO:0005622;GO:0005840;GO:0003735
Tatro_000059-T1,GO:0005515
Tatro_003323-T1,GO:0003755;GO:0006457;GO:0000413
Tatro_011632-T1,GO:0016597;GO:0004664;GO:0008152;GO:0009094
Tatro_002315-T1,GO:0005515
Tatro_011096-T1,GO:0016021;GO:0055085
Tatro_005368-T1,GO:0005525;GO:0005200;GO:0003924;GO:0005874;GO:0007017
Tatro_003000-T1,GO:0003824;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_011688-T1,GO:0005488
Tatro_004054-T1,GO:0004518;GO:0006259;GO:0003677;GO:0006281;GO:0003676;GO:0004519
Tatro_008590-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_001563-T1,GO:0016407
Tatro_009566-T1,GO:0016787
Tatro_007096-T1,GO:0003824;GO:0008152
Tatro_011538-T1,GO:0005536;GO:0004396;GO:0006096;GO:0046835;GO:0005524;GO:0005975;GO:0001678;GO:0016773
Tatro_003786-T1,GO:0006886;GO:0008536;GO:0005488
Tatro_006295-T1,GO:0007165;GO:0008601;GO:0005488;GO:0000159
Tatro_001301-T1,GO:0005515;GO:0005634
Tatro_000324-T1,GO:0004721;GO:0005634
Tatro_002311-T1,GO:0005515
Tatro_006755-T1,GO:0016491;GO:0008152
Tatro_005399-T1,GO:0006556;GO:0004478;GO:0005524
Tatro_007684-T1,GO:0005388;GO:0046872;GO:0016020;GO:0070588;GO:0005524;GO:0016021;GO:0000166
Tatro_011685-T1,GO:0016020;GO:0005525;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_006125-T1,GO:0005515
Tatro_000893-T1,GO:0003676;GO:0006421;GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0004816;GO:0000166
Tatro_010562-T1,GO:0005515
Tatro_001506-T1,GO:0003677;GO:0006351;GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_007531-T1,GO:0016021;GO:0006810
Tatro_000733-T1,GO:0008080
Tatro_007111-T1,GO:0003924;GO:0005525
Tatro_010040-T1,GO:0003824;GO:0008152
Tatro_007698-T1,GO:0016787;GO:0008152
Tatro_007296-T1,GO:0016021;GO:0055085
Tatro_009019-T1,GO:0008176;GO:0006400
Tatro_010861-T1,GO:0031177;GO:0016740;GO:0003824;GO:0009058;GO:0016788;GO:0008152
Tatro_011208-T1,GO:0006508;GO:0004252;GO:0008236
Tatro_010000-T1,GO:0006886;GO:0016788;GO:0006505
Tatro_007312-T1,GO:0003824;GO:0008152
Tatro_003568-T1,GO:0006207;GO:0004088;GO:0006541
Tatro_006431-T1,GO:0005515
Tatro_011545-T1,GO:0005515
Tatro_011153-T1,GO:0006508;GO:0004252;GO:0008236
Tatro_003958-T1,GO:0005515
Tatro_001476-T1,GO:0006351;GO:0003677;GO:0003899
Tatro_001866-T1,GO:0003824;GO:0016763;GO:0016833;GO:0000107;GO:0008152;GO:0000105;GO:0005737
Tatro_004869-T1,GO:0006032;GO:0005975;GO:0004553;GO:0004568
Tatro_004019-T1,GO:0046872;GO:0003676
Tatro_004369-T1,GO:0016491;GO:0008152
Tatro_007413-T1,GO:0005737;GO:0006526;GO:0003991
Tatro_006458-T1,GO:0008080
Tatro_006764-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_011912-T1,GO:0055114;GO:0016491;GO:0008270
Tatro_005327-T1,GO:0051287;GO:0055114;GO:0008152;GO:0016616
Tatro_010714-T1,GO:0005525
Tatro_010958-T1,GO:0007034
Tatro_006865-T1,GO:0016887;GO:0055085;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_001333-T1,GO:0055114;GO:0016491;GO:0004174
Tatro_002076-T1,GO:0016787;GO:0046872;GO:0003993
Tatro_005687-T1,GO:0005524
Tatro_011714-T1,GO:0005515
Tatro_010951-T1,GO:0006470;GO:0016791;GO:0016311;GO:0008138
Tatro_008631-T1,GO:0006508;GO:0004252
Tatro_003877-T1,GO:0003677;GO:0006281;GO:0005524;GO:0008094
Tatro_004043-T1,GO:0005634;GO:0042254
Tatro_009660-T1,GO:0016491;GO:0008270;GO:0055114;GO:0051903;GO:0006069
Tatro_003030-T1,GO:0045454
Tatro_005000-T1,GO:0051537;GO:0030151;GO:0051536;GO:0003824;GO:0009055;GO:0016491;GO:0030170;GO:0055114
Tatro_000216-T1,GO:0016021;GO:0055085
Tatro_006961-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_006382-T1,GO:0005515
Tatro_006397-T1,GO:0016491;GO:0008152
Tatro_005914-T1,GO:0055114;GO:0016491;GO:0008152
Tatro_003974-T1,GO:0004553;GO:0005975
Tatro_010709-T1,GO:0004471;GO:0051287;GO:0055114;GO:0006108;GO:0004470
Tatro_006237-T1,GO:0005515
Tatro_009676-T1,GO:0019370;GO:0008237;GO:0008270;GO:0004463;GO:0005488
Tatro_003838-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_006367-T1,GO:0016491;GO:0008152
Tatro_002006-T1,GO:0034077;GO:0003824;GO:0000287;GO:0003984;GO:0030976
Tatro_002674-T1,GO:0005515
Tatro_009082-T1,GO:0016021;GO:0055085
Tatro_007981-T1,GO:0003676
Tatro_006169-T1,GO:0019773;GO:0005839;GO:0004298;GO:0051603;GO:0006511;GO:0004175
Tatro_002833-T1,GO:0004089;GO:0008270
Tatro_005428-T1,GO:0003998
Tatro_001829-T1,GO:0005515
Tatro_004069-T1,GO:0033588
Tatro_007168-T1,GO:0008440
Tatro_004016-T1,GO:0016491;GO:0055114;GO:0005093;GO:0015031
Tatro_009534-T1,GO:0003824;GO:0008152
Tatro_003610-T1,GO:0003824;GO:0030246;GO:0005975
Tatro_005857-T1,GO:0003824;GO:0003877
Tatro_006011-T1,GO:0005515
Tatro_000907-T1,GO:0050660;GO:0016627;GO:0055114;GO:0008152;GO:0003995
Tatro_002025-T1,GO:0005515;GO:0003755;GO:0006457;GO:0000413
Tatro_008463-T1,GO:0005515
Tatro_010387-T1,GO:0007018;GO:0008017;GO:0003777;GO:0005524
Tatro_010143-T1,GO:0005634;GO:0006355;GO:0008270;GO:0000981
Tatro_005413-T1,GO:0005515;GO:0004672;GO:0006468;GO:0005524
Tatro_003656-T1,GO:0008233;GO:0042765;GO:0016255;GO:0006508;GO:0003923
Tatro_002271-T1,GO:0003824;GO:0005515;GO:0009116
Tatro_000683-T1,GO:0046982;GO:0000786;GO:0003677
Tatro_000489-T1,GO:0006457
Tatro_004508-T1,GO:0016491;GO:0008152
Tatro_009558-T1,GO:0016787
Tatro_000089-T1,GO:0005515
Tatro_009162-T1,GO:0016491;GO:0050660;GO:0055114;GO:0004499;GO:0050661
Tatro_006657-T1,GO:0055114;GO:0016491
Tatro_011589-T1,GO:0046872;GO:0003824;GO:0005524;GO:0004075
Tatro_010845-T1,GO:0016857;GO:0005975
Tatro_010312-T1,GO:0016021;GO:0055085
Tatro_010793-T1,GO:0005515
Tatro_002979-T1,GO:0005515
Tatro_003031-T1,GO:0055085;GO:0016020;GO:0003333;GO:0006865;GO:0016021;GO:0015171
Tatro_000493-T1,GO:0005515;GO:0003774;GO:0016459;GO:0005524
Tatro_000257-T1,GO:0000981;GO:0005634;GO:0006355;GO:0008270
Tatro_008258-T1,GO:0005524;GO:0003678
Tatro_009528-T1,GO:0003824
Tatro_008148-T1,GO:0004843;GO:0036459;GO:0006511;GO:0016579
Tatro_007249-T1,GO:0004525;GO:0003677;GO:0016787;GO:0005524;GO:0006396;GO:0016891;GO:0003723
Tatro_008150-T1,GO:0007165;GO:0004114;GO:0008081
Tatro_002222-T1,GO:0004019;GO:0005525;GO:0006164
Tatro_001739-T1,GO:0003824;GO:0016747;GO:0008152
Tatro_009138-T1,GO:0016491;GO:0008152
Tatro_007174-T1,GO:0003824;GO:0030246;GO:0005975
Tatro_000593-T1,GO:0006886;GO:0006913;GO:0016020;GO:0005525;GO:0003924;GO:0007165;GO:0005622;GO:0007264;GO:0015031
Tatro_006613-T1,GO:0003824
Tatro_006212-T1,GO:0005515;GO:0004674;GO:0006446;GO:0004672;GO:0042803;GO:0006468;GO:0005524
Tatro_004738-T1,GO:0003677;GO:0006351;GO:0005634;GO:0008270
Tatro_010262-T1,GO:0003824;GO:0004557;GO:0005975
Tatro_005962-T1,GO:0016628;GO:0000271;GO:0051287;GO:0055114;GO:0016616
Tatro_010495-T1,GO:0005509
Tatro_000783-T1,GO:0016832;GO:0005975
Tatro_004192-T1,GO:0005515
Tatro_010540-T1,GO:0055085;GO:0008324;GO:0016021;GO:0006812
Tatro_001315-T1,GO:0003700;GO:0003677;GO:0006355
Tatro_010650-T1,GO:0005515;GO:0008026;GO:0003676;GO:0004386;GO:0005524
Tatro_005815-T1,GO:0005515;GO:0035091
Tatro_009370-T1,GO:0003824;GO:0005515;GO:0009116
Tatro_000083-T1,GO:0003824
Tatro_006753-T1,GO:0055114;GO:0016614;GO:0016491;GO:0050660
Tatro_008633-T1,GO:0003824;GO:0005515;GO:0009116
Tatro_009469-T1,GO:0006508;GO:0004252;GO:0008236
Tatro_003844-T1,GO:0003993
Tatro_006882-T1,GO:0005515;GO:0005634;GO:0008233;GO:0006508
Tatro_005272-T1,GO:0003700;GO:0006355
Tatro_005206-T1,GO:0046854
Tatro_007171-T1,GO:0003924;GO:0005525
Tatro_002032-T1,GO:0016021;GO:0055085
Tatro_003299-T1,GO:0016491;GO:0008152
Tatro_010511-T1,GO:0003676;GO:0000166
Tatro_005020-T1,GO:0015934;GO:0006412;GO:0003735
Tatro_000012-T1,GO:0006468;GO:0004672;GO:0005524
Tatro_002005-T1,GO:0016829
Tatro_001615-T1,GO:0042555;GO:0003677;GO:0006270;GO:0005634;GO:0006260;GO:0005524;GO:0003678
Tatro_003325-T1,GO:0016020;GO:0003824;GO:0003885;GO:0016491;GO:0050660;GO:0055114;GO:0016614
Tatro_001802-T1,GO:0006418;GO:0005524;GO:0004812;GO:0005737;GO:0000166
Tatro_011072-T1,GO:0003824;GO:0004018;GO:0009152
Tatro_010256-T1,GO:0015934;GO:0006412;GO:0005840;GO:0003735
Tatro_011480-T1,GO:0016624;GO:0006099;GO:0004591;GO:0055114;GO:0008152;GO:0030976
Tatro_004804-T1,GO:0003676;GO:0000166
Tatro_003374-T1,GO:0005488;GO:0003723
Tatro_003104-T1,GO:0004352;GO:0006520;GO:0019551;GO:0016491;GO:0055114
Tatro_001055-T1,GO:0004523;GO:0003676
Tatro_004882-T1,GO:0005956;GO:0019887
Tatro_011807-T1,GO:0005524
Tatro_007267-T1,GO:0006096;GO:0006094;GO:0004347
Tatro_002436-T1,GO:0005524
Tatro_003567-T1,GO:0000166
Tatro_010313-T1,GO:0016787;GO:0009166
Tatro_011294-T1,GO:0020037;GO:0016705;GO:0005506;GO:0055114
Tatro_006894-T1,GO:0046872;GO:0005634;GO:0008270;GO:0003676;GO:0000166
Tatro_003539-T1,GO:0004003;GO:0003677;GO:0005634;GO:0006303;GO:0042162;GO:0000723;GO:0003684;GO:0043564
Tatro_007620-T1,GO:0006482;GO:0052689
Tatro_003280-T1,GO:0005515
Tatro_005390-T1,GO:0003824;GO:0009116
Tatro_011365-T1,GO:0030145;GO:0016787;GO:0003723
Tatro_007655-T1,GO:0003824;GO:0016747;GO:0008152
Tatro_010325-T1,GO:0005515
Tatro_008827-T1,GO:0046872
Tatro_003396-T1,GO:0022891;GO:0055085;GO:0016020;GO:0022857;GO:0005215;GO:0016021
Tatro_008612-T1,GO:0055114;GO:0016491
Tatro_005967-T1,GO:0019343;GO:0004122;GO:0006535;GO:0005737
Tatro_008382-T1,GO:0008237;GO:0005506;GO:0016491;GO:0006508;GO:0055114
Tatro_009145-T1,GO:0006520;GO:0016831;GO:0003824;GO:0030170;GO:0019752
Tatro_005969-T1,GO:0005515;GO:0008270
Tatro_010633-T1,GO:0004489;GO:0055114;GO:0006555
Tatro_008609-T1,GO:0016811
Tatro_005760-T1,GO:0005488
Tatro_010324-T1,GO:0005975
Tatro_005505-T1,GO:0003824;GO:0008152;GO:0016740
Tatro_006348-T1,GO:0006412;GO:0005622;GO:0003735;GO:0005840
Tatro_011046-T1,GO:0006807;GO:0016810
Tatro_001083-T1,GO:0016887;GO:0016020;GO:0006810;GO:0005524;GO:0042626;GO:0016021
Tatro_006630-T1,GO:0005515
Tatro_007582-T1,GO:0016021
Tatro_009134-T1,GO:0005515;GO:0008152;GO:0004364;GO:0005737
Tatro_003988-T1,GO:0003824;GO:0005515;GO:0009116
